step,time_s,dt_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,temperature_linear_normalized_inf_residual,moisture_linear_normalized_inf_residual,linear_normalized_inf_residual,temperature_boundary_flux,temperature_balance_residual,moisture_boundary_flux,moisture_balance_residual
31381,184210.000000,10.000000,5,2.923173e-11,6.667991e-11,3.088482e-16,2.848428e-16,3.088482e-16,-2.510561e-10,4.666605e-11,-5.289645e-11,5.278382e-22
31382,184220.000000,10.000000,5,2.074074e-11,6.642786e-11,3.088486e-16,3.418414e-16,3.418414e-16,2.461356e-10,-8.192608e-11,-5.289100e-11,1.458940e-22
31383,184230.000000,10.000000,5,1.357847e-11,6.662255e-11,3.088491e-16,3.418714e-16,3.418714e-16,-2.426788e-10,-1.131119e-10,-5.288556e-11,5.436257e-22
31384,184240.000000,10.000000,5,2.268763e-11,6.637075e-11,3.088496e-16,2.849179e-16,3.088496e-16,2.494502e-10,-7.304704e-11,-5.288012e-11,6.670178e-22
31385,184250.000000,10.000000,5,1.708855e-11,6.656532e-11,3.088501e-16,2.849430e-16,3.088501e-16,-2.458478e-10,-8.552188e-11,-5.287468e-11,4.564163e-22
31386,184260.000000,10.000000,5,1.774225e-11,6.631402e-11,3.088506e-16,2.849680e-16,3.088506e-16,2.503882e-10,-1.661970e-10,-5.286924e-11,3.165711e-22
31387,184270.000000,10.000000,5,1.913492e-11,6.650845e-11,2.316383e-16,3.419917e-16,3.419917e-16,-2.406892e-10,-5.538645e-11,-5.286380e-11,-3.825710e-23
31388,184280.000000,10.000000,5,3.024070e-11,6.625712e-11,3.088516e-16,2.850181e-16,3.088516e-16,2.568967e-10,-1.689906e-10,-5.285837e-11,6.856164e-22
31389,184290.000000,10.000000,5,2.216183e-11,6.645112e-11,3.088521e-16,3.420518e-16,3.420518e-16,-2.397940e-10,9.050764e-11,-5.285293e-11,-3.033103e-22
31390,184300.000000,10.000000,5,2.042810e-11,6.620021e-11,3.088526e-16,2.850682e-16,3.088526e-16,2.553939e-10,2.110790e-11,-5.284750e-11,-3.963875e-22
31391,184310.000000,10.000000,5,2.105338e-11,6.639413e-11,3.088531e-16,3.421006e-16,3.421006e-16,-2.335412e-10,-1.480910e-10,-5.284206e-11,4.996365e-22
31392,184320.000000,10.000000,5,2.512479e-11,6.614349e-11,2.316402e-16,2.851184e-16,2.851184e-16,2.585701e-10,-6.907930e-11,-5.283663e-11,-7.442687e-23
31393,184330.000000,10.000000,5,1.692513e-11,6.633719e-11,3.088541e-16,3.421721e-16,3.421721e-16,-2.357368e-10,-9.520346e-12,-5.283120e-11,-4.339273e-22
31394,184340.000000,10.000000,5,2.944489e-11,6.608673e-11,2.316409e-16,3.422022e-16,3.422022e-16,2.636540e-10,1.029127e-11,-5.282576e-11,-1.942194e-22
31395,184350.000000,10.000000,5,1.394085e-11,6.628031e-11,3.088551e-16,3.422322e-16,3.422322e-16,-2.307985e-10,3.179750e-11,-5.282033e-11,3.690001e-23
31396,184360.000000,10.000000,5,1.779910e-11,6.603004e-11,3.088556e-16,3.422509e-16,3.422509e-16,2.582254e-10,8.088732e-11,-5.281490e-11,-6.048629e-22
31397,184370.000000,10.000000,5,1.406875e-11,6.622333e-11,3.088561e-16,3.422924e-16,3.422924e-16,-2.393463e-10,1.316384e-10,-5.280948e-11,9.609771e-22
31398,184380.000000,10.000000,5,1.600853e-11,6.597334e-11,3.088566e-16,3.423224e-16,3.423224e-16,2.523493e-10,6.545002e-11,-5.280405e-11,7.027093e-22
31399,184390.000000,10.000000,5,2.337686e-11,6.616654e-11,3.088571e-16,2.852938e-16,3.088571e-16,-2.377831e-10,-1.348572e-10,-5.279862e-11,-3.561077e-22
31400,184400.000000,10.000000,5,2.611245e-11,6.591683e-11,3.088575e-16,2.853188e-16,3.088575e-16,2.556426e-10,-9.817148e-11,-5.279320e-11,-3.337092e-22
31401,184410.000000,10.000000,5,3.050360e-11,6.610966e-11,3.088580e-16,3.424127e-16,3.424127e-16,-2.369731e-10,-1.133003e-10,-5.278777e-11,8.307931e-22
31402,184420.000000,10.000000,5,1.300293e-11,6.586039e-11,3.088585e-16,3.424427e-16,3.424427e-16,2.569038e-10,8.216365e-11,-5.278235e-11,-6.851382e-23
31403,184430.000000,10.000000,5,1.600853e-11,6.605292e-11,2.316443e-16,3.424728e-16,3.424728e-16,-2.408704e-10,-4.175774e-11,-5.277692e-11,-3.721796e-22
31404,184440.000000,10.000000,5,1.480771e-11,6.580383e-11,3.088593e-16,3.425029e-16,3.425029e-16,2.501039e-10,-1.929618e-11,-5.277150e-11,7.386464e-23
31405,184450.000000,10.000000,5,1.724487e-11,6.599621e-11,2.316450e-16,3.425216e-16,3.425216e-16,-2.465192e-10,8.790239e-11,-5.276608e-11,-1.314248e-22
31406,184460.000000,10.000000,5,1.763567e-11,6.574737e-11,3.088605e-16,3.425517e-16,3.425517e-16,2.472511e-10,-6.937069e-11,-5.276066e-11,2.707724e-22
31407,184470.000000,10.000000,5,1.873701e-11,6.593973e-11,3.088610e-16,3.425931e-16,3.425931e-16,-2.439506e-10,6.527975e-11,-5.275524e-11,2.228541e-22
31408,184480.000000,10.000000,5,1.830358e-11,6.569116e-11,3.088615e-16,2.855193e-16,3.088615e-16,2.519513e-10,8.218000e-12,-5.274982e-11,-5.963520e-22
31409,184490.000000,10.000000,5,1.835332e-11,6.588320e-11,3.088620e-16,3.426419e-16,3.426419e-16,-2.399645e-10,-2.763581e-11,-5.274440e-11,3.182513e-22
31410,184500.000000,10.000000,5,2.356870e-11,6.563473e-11,2.316469e-16,2.855695e-16,2.855695e-16,2.568505e-10,-4.992342e-12,-5.273899e-11,4.344637e-23
31411,184510.000000,10.000000,5,1.846701e-11,6.582671e-11,3.088630e-16,2.855945e-16,3.088630e-16,-2.318785e-10,-7.702625e-11,-5.273357e-11,-1.499976e-22
31412,184520.000000,10.000000,5,2.138023e-11,6.557861e-11,3.088635e-16,3.427435e-16,3.427435e-16,2.576925e-10,1.719058e-10,-5.272816e-11,1.183101e-21
31413,184530.000000,10.000000,5,2.130918e-11,6.577006e-11,3.088640e-16,2.856447e-16,3.088640e-16,-2.353815e-10,-1.421027e-10,-5.272274e-11,-5.668643e-22
31414,184540.000000,10.000000,5,1.843858e-11,6.552228e-11,2.316483e-16,2.856697e-16,2.856697e-16,2.565450e-10,1.516700e-11,-5.271733e-11,-2.593340e-22
31415,184550.000000,10.000000,5,2.730616e-11,6.571374e-11,2.316487e-16,3.428337e-16,3.428337e-16,-2.381917e-10,-5.635004e-11,-5.271192e-11,-1.777469e-22
31416,184560.000000,10.000000,5,2.097522e-11,6.546619e-11,3.088654e-16,3.428638e-16,3.428638e-16,2.552909e-10,8.254615e-11,-5.270651e-11,8.722361e-22
31417,184570.000000,10.000000,5,1.529799e-11,6.565730e-11,3.088659e-16,2.857449e-16,3.088659e-16,-2.404867e-10,-1.528767e-11,-5.270110e-11,-8.205890e-22
31418,184580.000000,10.000000,5,1.954703e-11,6.541009e-11,3.088664e-16,3.429240e-16,3.429240e-16,2.519940e-10,5.525193e-12,-5.269569e-11,5.354508e-22
31419,184590.000000,10.000000,5,1.811884e-11,6.560109e-11,3.088669e-16,3.429541e-16,3.429541e-16,-2.362128e-10,-1.530740e-10,-5.269028e-11,2.727887e-22
31420,184600.000000,10.000000,5,1.825384e-11,6.535406e-11,3.088674e-16,3.429728e-16,3.429728e-16,2.618883e-10,-1.052212e-10,-5.268487e-11,-3.544210e-22
31421,184610.000000,10.000000,5,2.196288e-11,6.554487e-11,3.088679e-16,2.858452e-16,3.088679e-16,-2.263079e-10,-1.640446e-10,-5.267946e-11,-3.778988e-22
31422,184620.000000,10.000000,5,1.587352e-11,6.529813e-11,3.088684e-16,2.858703e-16,3.088684e-16,2.690541e-10,-2.793495e-11,-5.267406e-11,-2.836131e-22
31423,184630.000000,10.000000,5,2.195577e-11,6.548862e-11,3.088689e-16,3.430744e-16,3.430744e-16,-2.258460e-10,-5.008120e-11,-5.266865e-11,-1.627219e-22
31424,184640.000000,10.000000,5,1.682565e-11,6.524211e-11,3.088694e-16,2.859204e-16,3.088694e-16,2.626415e-10,6.483422e-11,-5.266325e-11,-1.337771e-22
31425,184650.000000,10.000000,5,1.631406e-11,6.543256e-11,3.088699e-16,3.431346e-16,3.431346e-16,-2.255476e-10,-1.847657e-10,-5.265785e-11,-1.909947e-22
31426,184660.000000,10.000000,5,2.062706e-11,6.518629e-11,3.088704e-16,3.431647e-16,3.431647e-16,2.680132e-10,-3.096164e-11,-5.265244e-11,-4.337399e-22
31427,184670.000000,10.000000,5,1.367795e-11,6.537639e-11,2.316532e-16,2.859956e-16,2.859956e-16,-2.268834e-10,-2.785066e-11,-5.264704e-11,-4.544323e-22
31428,184680.000000,10.000000,5,1.183764e-11,6.513052e-11,3.088714e-16,3.432249e-16,3.432249e-16,2.640448e-10,-6.897378e-11,-5.264164e-11,3.702926e-23
31429,184690.000000,10.000000,5,2.001599e-11,6.532039e-11,3.088716e-16,3.432549e-16,3.432549e-16,-2.257217e-10,-1.682822e-10,-5.263624e-11,-5.897862e-22
31430,184700.000000,10.000000,5,1.344347e-11,6.507456e-11,3.088724e-16,3.432850e-16,3.432850e-16,2.718359e-10,-9.236633e-11,-5.263085e-11,1.373184e-22
31431,184710.000000,10.000000,5,2.773959e-11,6.526429e-11,3.088728e-16,3.433151e-16,3.433151e-16,-2.140865e-10,-1.846145e-10,-5.262545e-11,7.151881e-23
31432,184720.000000,10.000000,5,2.932410e-11,6.501896e-11,3.088733e-16,3.433338e-16,3.433338e-16,2.746354e-10,1.807919e-10,-5.262005e-11,-3.975508e-22
31433,184730.000000,10.000000,5,1.817568e-11,6.520832e-11,3.088738e-16,2.861461e-16,3.088738e-16,-2.202611e-10,-7.168787e-12,-5.261466e-11,6.898492e-22
31434,184740.000000,10.000000,5,1.360689e-11,6.496327e-11,3.088743e-16,3.434054e-16,3.434054e-16,2.675193e-10,-6.969976e-12,-5.260926e-11,-5.047740e-22
31435,184750.000000,10.000000,5,1.499245e-11,6.515249e-11,3.088748e-16,3.434355e-16,3.434355e-16,-2.232525e-10,-8.142642e-11,-5.260387e-11,6.979466e-22
31436,184760.000000,10.000000,5,1.881517e-11,6.490763e-11,2.316565e-16,2.862213e-16,2.862213e-16,2.748948e-10,-6.502678e-11,-5.259848e-11,-3.527538e-22
31437,184770.000000,10.000000,5,1.994493e-11,6.509678e-11,3.088756e-16,3.434957e-16,3.434957e-16,-2.141682e-10,2.739081e-11,-5.259308e-11,3.905197e-22
31438,184780.000000,10.000000,5,2.250999e-11,6.485210e-11,3.088763e-16,3.435258e-16,3.435258e-16,2.706706e-10,1.377823e-10,-5.258769e-11,3.007060e-22
31439,184790.000000,10.000000,5,2.248868e-11,6.504086e-11,3.088768e-16,3.435559e-16,3.435559e-16,-2.270752e-10,4.158809e-11,-5.258230e-11,-1.038887e-22
31440,184800.000000,10.000000,5,2.228973e-11,6.479644e-11,3.088773e-16,3.435860e-16,3.435860e-16,2.651888e-10,-6.817544e-11,-5.257691e-11,-2.209994e-22
31441,184810.000000,10.000000,5,2.448530e-11,6.498517e-11,3.088778e-16,3.436161e-16,3.436161e-16,-2.290044e-10,-7.671834e-12,-5.257153e-11,2.695252e-22
31442,184820.000000,10.000000,5,1.269740e-11,6.474105e-11,3.088783e-16,3.436462e-16,3.436462e-16,2.607337e-10,-5.455609e-11,-5.256614e-11,-2.218007e-22
31443,184830.000000,10.000000,5,1.486455e-11,6.492948e-11,3.088788e-16,3.436763e-16,3.436763e-16,-2.304823e-10,-6.293979e-11,-5.256075e-11,-5.111718e-24
31444,184840.000000,10.000000,5,3.286260e-11,6.468567e-11,3.088793e-16,3.437064e-16,3.437064e-16,2.585914e-10,1.585504e-10,-5.255537e-11,4.700131e-22
31445,184850.000000,10.000000,5,1.885780e-11,6.487384e-11,3.088797e-16,4.010259e-16,4.010259e-16,-2.314700e-10,5.988011e-11,-5.254998e-11,-5.522077e-23
31446,184860.000000,10.000000,5,2.203393e-11,6.463022e-11,3.088802e-16,2.864721e-16,3.088802e-16,2.584670e-10,1.827331e-10,-5.254460e-11,-1.283552e-22
31447,184870.000000,10.000000,5,1.458034e-11,6.481827e-11,3.088807e-16,3.437967e-16,3.437967e-16,-2.370513e-10,-6.748081e-11,-5.253921e-11,1.146763e-21
31448,184880.000000,10.000000,5,1.715961e-11,6.457491e-11,3.088812e-16,2.865223e-16,3.088812e-16,2.549250e-10,2.842997e-11,-5.253383e-11,-7.342520e-22
31449,184890.000000,10.000000,5,1.637801e-11,6.476280e-11,3.088817e-16,3.438569e-16,3.438569e-16,-2.351257e-10,-3.095510e-11,-5.252845e-11,-4.717579e-22
31450,184900.000000,10.000000,5,1.778488e-11,6.451973e-11,2.316617e-16,2.865725e-16,2.865725e-16,2.543494e-10,3.428084e-11,-5.252307e-11,6.819716e-23
31451,184910.000000,10.000000,5,1.828937e-11,6.470730e-11,3.088827e-16,2.865976e-16,3.088827e-16,-2.343157e-10,-3.943018e-11,-5.251769e-11,-5.529185e-23
31452,184920.000000,10.000000,5,2.398792e-11,6.446436e-11,2.316624e-16,3.439472e-16,3.439472e-16,2.598313e-10,-2.912253e-12,-5.251231e-11,4.104367e-22
31453,184930.000000,10.000000,5,2.070522e-11,6.465180e-11,3.088837e-16,3.439773e-16,3.439773e-16,-2.338112e-10,-5.142628e-11,-5.250694e-11,3.294505e-23
31454,184940.000000,10.000000,5,1.841727e-11,6.440930e-11,3.088842e-16,2.866728e-16,3.088842e-16,2.516209e-10,5.714218e-11,-5.250156e-11,-3.192400e-23
31455,184950.000000,10.000000,5,2.380318e-11,6.459645e-11,3.088847e-16,2.866979e-16,3.088847e-16,-2.395453e-10,-1.103576e-11,-5.249619e-11,-2.440312e-22
31456,184960.000000,10.000000,5,1.673328e-11,6.435420e-11,3.088852e-16,2.867230e-16,3.088852e-16,2.478977e-10,1.715427e-10,-5.249081e-11,6.942307e-22
31457,184970.000000,10.000000,5,1.411848e-11,6.454118e-11,3.088856e-16,3.440977e-16,3.440977e-16,-2.449951e-10,6.410512e-11,-5.248544e-11,-3.483464e-22
31458,184980.000000,10.000000,5,1.699618e-11,6.429910e-11,3.088861e-16,3.441278e-16,3.441278e-16,2.465157e-10,2.550009e-11,-5.248006e-11,2.839685e-22
31459,184990.000000,10.000000,5,1.852385e-11,6.448592e-11,3.088866e-16,2.867983e-16,3.088866e-16,-2.421530e-10,6.203378e-11,-5.247469e-11,4.555891e-22
31460,185000.000000,10.000000,5,1.897860e-11,6.424416e-11,2.316653e-16,3.441880e-16,3.441880e-16,2.512728e-10,-2.477193e-10,-5.246932e-11,1.153658e-22
31461,185010.000000,10.000000,5,2.091838e-11,6.443076e-11,3.088876e-16,2.868485e-16,3.088876e-16,-2.366960e-10,-6.559283e-11,-5.246395e-11,-1.155920e-22
31462,185020.000000,10.000000,5,1.418243e-11,6.418931e-11,3.088881e-16,3.442369e-16,3.442369e-16,2.533795e-10,6.453159e-12,-5.245858e-11,6.887894e-22
31463,185030.000000,10.000000,5,2.727063e-11,6.437550e-11,3.088886e-16,3.442784e-16,3.442784e-16,-2.369802e-10,-4.705539e-11,-5.245321e-11,-9.323230e-23
31464,185040.000000,10.000000,5,2.371081e-11,6.413430e-11,3.088888e-16,3.443085e-16,3.443085e-16,2.533511e-10,-1.734759e-11,-5.244785e-11,1.984070e-22
31465,185050.000000,10.000000,5,2.405187e-11,6.432049e-11,3.088896e-16,3.443386e-16,3.443386e-16,-2.360885e-10,1.435155e-10,-5.244248e-11,4.319498e-22
31466,185060.000000,10.000000,5,1.293188e-11,6.407942e-11,3.088901e-16,4.017635e-16,4.017635e-16,2.522391e-10,-2.180186e-11,-5.243712e-11,-1.597040e-22
31467,185070.000000,10.000000,5,2.732747e-11,6.426532e-11,3.088906e-16,2.869990e-16,3.088906e-16,-2.385576e-10,-3.388933e-11,-5.243175e-11,1.916862e-22
31468,185080.000000,10.000000,5,1.225686e-11,6.402471e-11,3.088911e-16,2.870241e-16,3.088911e-16,2.492051e-10,1.287567e-10,-5.242639e-11,2.723751e-22
31469,185090.000000,10.000000,5,1.703171e-11,6.421034e-11,3.088915e-16,2.870492e-16,3.088915e-16,-2.395026e-10,-9.470747e-13,-5.242103e-11,2.939464e-22
31470,185100.000000,10.000000,5,2.107470e-11,6.396982e-11,3.088920e-16,2.870743e-16,3.088920e-16,2.489315e-10,1.054339e-10,-5.241566e-11,4.535147e-22
31471,185110.000000,10.000000,5,2.887646e-11,6.415544e-11,3.088925e-16,2.870994e-16,3.088925e-16,-2.429630e-10,1.412366e-10,-5.241030e-11,-2.654604e-22
31472,185120.000000,10.000000,5,2.227551e-11,6.391535e-11,3.088930e-16,3.445494e-16,3.445494e-16,2.453540e-10,-1.373428e-11,-5.240494e-11,2.984119e-22
31473,185130.000000,10.000000,5,1.775646e-11,6.410058e-11,3.088935e-16,3.445795e-16,3.445795e-16,-2.447180e-10,-1.188663e-10,-5.239958e-11,2.311776e-22
31474,185140.000000,10.000000,5,2.392397e-11,6.386047e-11,3.088940e-16,3.446096e-16,3.446096e-16,2.440856e-10,1.706839e-11,-5.239423e-11,3.472866e-22
31475,185150.000000,10.000000,5,2.866329e-11,6.404569e-11,3.088945e-16,3.446397e-16,3.446397e-16,-2.454996e-10,-1.538035e-11,-5.238887e-11,1.130523e-21
31476,185160.000000,10.000000,5,1.512035e-11,6.380600e-11,3.088950e-16,3.446699e-16,3.446699e-16,2.454854e-10,-1.052318e-10,-5.238351e-11,-2.873031e-22
31477,185170.000000,10.000000,5,1.570299e-11,6.399085e-11,2.316716e-16,2.872500e-16,2.872500e-16,-2.425011e-10,1.390715e-11,-5.237816e-11,-5.660048e-22
31478,185180.000000,10.000000,5,2.834355e-11,6.375138e-11,2.316720e-16,2.872751e-16,2.872751e-16,2.478551e-10,2.169682e-10,-5.237280e-11,5.771459e-22
31479,185190.000000,10.000000,5,1.661249e-11,6.393605e-11,3.088965e-16,2.873002e-16,3.088965e-16,-2.398366e-10,-2.043111e-11,-5.236745e-11,2.787986e-22
31480,185200.000000,10.000000,5,1.682565e-11,6.369688e-11,3.088969e-16,3.447903e-16,3.447903e-16,2.519300e-10,-3.829060e-11,-5.236210e-11,1.980968e-22
31481,185210.000000,10.000000,5,1.961098e-11,6.388146e-11,3.088974e-16,4.022905e-16,4.022905e-16,-2.389378e-10,-4.618352e-11,-5.235674e-11,-6.768664e-23
31482,185220.000000,10.000000,5,1.612932e-11,6.364247e-11,3.088979e-16,2.873755e-16,3.088979e-16,2.447891e-10,4.435329e-11,-5.235139e-11,-6.586361e-22
31483,185230.000000,10.000000,5,2.041389e-11,6.382671e-11,3.088984e-16,3.448693e-16,3.448693e-16,-2.460965e-10,1.072180e-10,-5.234604e-11,-3.655686e-22
31484,185240.000000,10.000000,5,2.447109e-11,6.358801e-11,2.316742e-16,2.874257e-16,2.874257e-16,2.403340e-10,5.294930e-11,-5.234069e-11,5.520009e-22
31485,185250.000000,10.000000,5,2.621192e-11,6.377204e-11,3.088994e-16,2.874508e-16,3.088994e-16,-2.486544e-10,-1.940130e-12,-5.233535e-11,-7.795273e-22
31486,185260.000000,10.000000,5,1.981704e-11,6.353378e-11,3.088999e-16,3.449597e-16,3.449597e-16,2.371223e-10,4.058288e-11,-5.233000e-11,-3.525211e-23
31487,185270.000000,10.000000,5,1.370637e-11,6.371770e-11,3.089004e-16,2.875010e-16,3.089004e-16,-2.528253e-10,2.148726e-12,-5.232465e-11,3.256377e-23
31488,185280.000000,10.000000,5,1.263345e-11,6.347939e-11,3.089009e-16,2.875261e-16,3.089009e-16,2.401528e-10,5.170518e-12,-5.231931e-11,-2.993037e-22
31489,185290.000000,10.000000,5,2.379608e-11,6.366309e-11,3.089014e-16,3.450614e-16,3.450614e-16,-2.478444e-10,7.175560e-11,-5.231396e-11,-5.095885e-22
31490,185300.000000,10.000000,5,2.023626e-11,6.342513e-11,3.089018e-16,3.450916e-16,3.450916e-16,2.431051e-10,-1.406407e-10,-5.230862e-11,3.895956e-22
31491,185310.000000,10.000000,5,2.295053e-11,6.360868e-11,2.316768e-16,3.451217e-16,3.451217e-16,-2.458407e-10,9.899100e-11,-5.230327e-11,-2.822108e-23
31492,185320.000000,10.000000,5,2.275868e-11,6.337100e-11,3.089028e-16,3.451518e-16,3.451518e-16,2.413820e-10,-9.161154e-11,-5.229793e-11,-2.597089e-22
31493,185330.000000,10.000000,5,1.772094e-11,6.355423e-11,3.089033e-16,3.451820e-16,3.451820e-16,-2.419611e-10,-2.564567e-11,-5.229259e-11,2.102008e-22
31494,185340.000000,10.000000,5,1.758593e-11,6.331686e-11,3.089038e-16,3.452121e-16,3.452121e-16,2.489671e-10,-2.537796e-11,-5.228725e-11,5.727321e-22
31495,185350.000000,10.000000,5,2.388134e-11,6.349984e-11,3.089043e-16,2.877018e-16,3.089043e-16,-2.345715e-10,-3.579091e-11,-5.228191e-11,7.363458e-22
31496,185360.000000,10.000000,5,2.361134e-11,6.326279e-11,3.089048e-16,2.877270e-16,3.089048e-16,2.540403e-10,-6.519475e-11,-5.227657e-11,4.369840e-23
31497,185370.000000,10.000000,5,1.595168e-11,6.344567e-11,3.089053e-16,3.453025e-16,3.453025e-16,-2.365965e-10,6.713622e-11,-5.227124e-11,1.831947e-22
31498,185380.000000,10.000000,5,1.847411e-11,6.320867e-11,3.089058e-16,3.453326e-16,3.453326e-16,2.502745e-10,-1.453485e-10,-5.226590e-11,-4.869832e-22
31499,185390.000000,10.000000,5,1.580247e-11,6.339119e-11,3.089063e-16,3.453513e-16,3.453513e-16,-2.367599e-10,2.235865e-11,-5.226057e-11,-1.903168e-21
31500,185400.000000,10.000000,5,2.111022e-11,6.315454e-11,3.089067e-16,2.878274e-16,3.089067e-16,2.537845e-10,2.247850e-11,-5.225523e-11,6.249091e-22
31501,185410.000000,10.000000,5,2.468425e-11,6.333721e-11,3.089072e-16,3.454230e-16,3.454230e-16,-2.296687e-10,-3.735562e-11,-5.224990e-11,-1.931273e-22
31502,185420.000000,10.000000,5,1.240608e-11,6.310070e-11,3.089075e-16,3.454417e-16,3.454417e-16,2.538307e-10,-3.765700e-11,-5.224456e-11,-2.107889e-22
31503,185430.000000,10.000000,5,1.507772e-11,6.328307e-11,2.316812e-16,3.454833e-16,3.454833e-16,-2.398934e-10,1.757107e-11,-5.223923e-11,-9.729453e-22
31504,185440.000000,10.000000,5,1.416822e-11,6.304691e-11,3.089087e-16,3.455134e-16,3.455134e-16,2.483276e-10,-1.018935e-11,-5.223390e-11,5.022537e-22
31505,185450.000000,10.000000,5,3.483080e-11,6.322889e-11,2.316819e-16,3.455436e-16,3.455436e-16,-2.396376e-10,-6.133382e-11,-5.222857e-11,-5.625345e-22
31506,185460.000000,10.000000,5,2.293632e-11,6.299296e-11,2.316823e-16,3.455623e-16,3.455623e-16,2.514966e-10,-1.051557e-10,-5.222324e-11,2.321276e-23
31507,185470.000000,10.000000,5,1.502798e-11,6.317501e-11,3.089102e-16,2.880032e-16,3.089102e-16,-2.328875e-10,-6.196936e-11,-5.221791e-11,2.321599e-22
31508,185480.000000,10.000000,5,2.223999e-11,6.293906e-11,3.089107e-16,2.880283e-16,3.089107e-16,2.526050e-10,2.404696e-11,-5.221259e-11,-4.155032e-22
31509,185490.000000,10.000000,5,2.065548e-11,6.312086e-11,3.089112e-16,3.456641e-16,3.456641e-16,-2.387459e-10,7.930841e-11,-5.220726e-11,-1.198785e-21
31510,185500.000000,10.000000,5,1.835332e-11,6.288556e-11,3.089116e-16,3.456942e-16,3.456942e-16,2.430127e-10,2.610222e-11,-5.220193e-11,-2.208960e-22
31511,185510.000000,10.000000,5,2.155076e-11,6.306682e-11,3.089121e-16,3.457244e-16,3.457244e-16,-2.470557e-10,-8.410072e-11,-5.219661e-11,-1.265328e-22
31512,185520.000000,10.000000,5,1.510614e-11,6.283177e-11,3.089126e-16,3.457545e-16,3.457545e-16,2.414282e-10,-8.422281e-13,-5.219129e-11,-5.461202e-22
31513,185530.000000,10.000000,5,9.755752e-12,6.301307e-11,3.089131e-16,2.881539e-16,3.089131e-16,-2.453717e-10,1.910230e-11,-5.218596e-11,-1.633617e-22
31514,185540.000000,10.000000,5,1.921308e-11,6.277821e-11,3.089136e-16,3.458148e-16,3.458148e-16,2.432898e-10,1.434163e-10,-5.218064e-11,4.736061e-22
31515,185550.000000,10.000000,5,8.945733e-12,6.295919e-11,3.089141e-16,3.458335e-16,3.458335e-16,-2.418048e-10,4.348121e-11,-5.217532e-11,-9.139053e-23
31516,185560.000000,10.000000,5,2.059863e-11,6.272452e-11,3.089146e-16,3.458751e-16,3.458751e-16,2.409308e-10,4.447005e-11,-5.217000e-11,-9.561497e-22
31517,185570.000000,10.000000,5,2.307132e-11,6.290535e-11,3.089151e-16,4.035428e-16,4.035428e-16,-2.496172e-10,4.708693e-11,-5.216468e-11,-4.837908e-22
31518,185580.000000,10.000000,5,2.875566e-11,6.267106e-11,3.089156e-16,3.459354e-16,3.459354e-16,2.415561e-10,4.640116e-12,-5.215936e-11,-8.476081e-22
31519,185590.000000,10.000000,5,1.487166e-11,6.285156e-11,3.089158e-16,3.459655e-16,3.459655e-16,-2.468212e-10,1.153210e-10,-5.215404e-11,5.641243e-22
31520,185600.000000,10.000000,5,1.380585e-11,6.261747e-11,3.089165e-16,3.459957e-16,3.459957e-16,2.388134e-10,-5.474078e-11,-5.214873e-11,5.577976e-22
31521,185610.000000,10.000000,5,1.528377e-11,6.279787e-11,2.316878e-16,3.460258e-16,3.460258e-16,-2.454357e-10,-1.119628e-10,-5.214341e-11,7.421038e-22
31522,185620.000000,10.000000,5,1.704592e-11,6.256410e-11,3.089175e-16,3.460560e-16,3.460560e-16,2.453717e-10,1.137910e-11,-5.213810e-11,5.804740e-22
31523,185630.000000,10.000000,5,1.503508e-11,6.274429e-11,3.089180e-16,2.884051e-16,3.089180e-16,-2.398544e-10,1.392113e-11,-5.213278e-11,1.791751e-22
31524,185640.000000,10.000000,5,1.871570e-11,6.251056e-11,2.316889e-16,3.461163e-16,3.461163e-16,2.436664e-10,2.218375e-11,-5.212747e-11,-6.003522e-24
